,ID,시군구,단지명,도로명,주소
178883,서울특별시 양천구 신정동 롯데캐슬 80,서울특별시 양천구 신정동,롯데캐슬,신목로12길 22,서울특별시 양천구 신정동 신목로12길 22
178906,서울특별시 양천구 신정동 명지해드는터 80,서울특별시 양천구 신정동,명지해드는터,신목로 43,서울특별시 양천구 신정동 신목로 43
178930,서울특별시 양천구 신정동 목동2삼성래미안 60,서울특별시 양천구 신정동,목동2삼성래미안,목동남로4길 81,서울특별시 양천구 신정동 목동남로4길 81
178986,서울특별시 양천구 신정동 목동2삼성래미안 80,서울특별시 양천구 신정동,목동2삼성래미안,목동남로4길 81,서울특별시 양천구 신정동 목동남로4길 81
179013,서울특별시 양천구 신정동 목동삼성 110,서울특별시 양천구 신정동,목동삼성,신목로 7,서울특별시 양천구 신정동 신목로 7
179039,서울특별시 양천구 신정동 목동삼성 80,서울특별시 양천구 신정동,목동삼성,신목로 7,서울특별시 양천구 신정동 신목로 7
179081,서울특별시 양천구 신정동 목동삼성쉐르빌Ⅱ 160,서울특별시 양천구 신정동,목동삼성쉐르빌Ⅱ,목동동로 177,서울특별시 양천구 신정동 목동동로 177
179101,서울특별시 양천구 신정동 목동신시가지10 110,서울특별시 양천구 신정동,목동신시가지10,목동서로 400,서울특별시 양천구 신정동 목동서로 400
179156,서울특별시 양천구 신정동 목동신시가지10 130,서울특별시 양천구 신정동,목동신시가지10,목동서로 400,서울특별시 양천구 신정동 목동서로 400
179183,서울특별시 양천구 신정동 목동신시가지10 50,서울특별시 양천구 신정동,목동신시가지10,목동서로 400,서울특별시 양천구 신정동 목동서로 400
179259,서울특별시 양천구 신정동 목동신시가지10 70,서울특별시 양천구 신정동,목동신시가지10,목동서로 400,서울특별시 양천구 신정동 목동서로 400
179333,서울특별시 양천구 신정동 목동신시가지11 50,서울특별시 양천구 신정동,목동신시가지11,목동동로 10,서울특별시 양천구 신정동 목동동로 10
179464,서울특별시 양천구 신정동 목동신시가지11 70,서울특별시 양천구 신정동,목동신시가지11,목동동로 10,서울특별시 양천구 신정동 목동동로 10
179558,서울특별시 양천구 신정동 목동신시가지12 50,서울특별시 양천구 신정동,목동신시가지12,목동동로 50,서울특별시 양천구 신정동 목동동로 50
179598,서울특별시 양천구 신정동 목동신시가지12 60,서울특별시 양천구 신정동,목동신시가지12,목동동로 50,서울특별시 양천구 신정동 목동동로 50
179636,서울특별시 양천구 신정동 목동신시가지12 70,서울특별시 양천구 신정동,목동신시가지12,목동동로 50,서울특별시 양천구 신정동 목동동로 50
179764,서울특별시 양천구 신정동 목동신시가지13 100,서울특별시 양천구 신정동,목동신시가지13,목동동로 100,서울특별시 양천구 신정동 목동동로 100
179838,서울특별시 양천구 신정동 목동신시가지13 150,서울특별시 양천구 신정동,목동신시가지13,목동동로 100,서울특별시 양천구 신정동 목동동로 100
179857,서울특별시 양천구 신정동 목동신시가지13 50,서울특별시 양천구 신정동,목동신시가지13,목동동로 100,서울특별시 양천구 신정동 목동동로 100
179898,서울특별시 양천구 신정동 목동신시가지13 70,서울특별시 양천구 신정동,목동신시가지13,목동동로 100,서울특별시 양천구 신정동 목동동로 100
179998,서울특별시 양천구 신정동 목동신시가지14 110,서울특별시 양천구 신정동,목동신시가지14,목동동로 130,서울특별시 양천구 신정동 목동동로 130
180060,서울특별시 양천구 신정동 목동신시가지14 60,서울특별시 양천구 신정동,목동신시가지14,목동동로 130,서울특별시 양천구 신정동 목동동로 130
180180,서울특별시 양천구 신정동 목동신시가지14 70,서울특별시 양천구 신정동,목동신시가지14,목동동로 130,서울특별시 양천구 신정동 목동동로 130
180281,서울특별시 양천구 신정동 목동신시가지14 80,서울특별시 양천구 신정동,목동신시가지14,목동동로 130,서울특별시 양천구 신정동 목동동로 130
180329,서울특별시 양천구 신정동 목동신시가지8 110,서울특별시 양천구 신정동,목동신시가지8,목동서로 280,서울특별시 양천구 신정동 목동서로 280
180352,서울특별시 양천구 신정동 목동신시가지8 50,서울특별시 양천구 신정동,목동신시가지8,목동서로 280,서울특별시 양천구 신정동 목동서로 280
180467,서울특별시 양천구 신정동 목동신시가지8 70,서울특별시 양천구 신정동,목동신시가지8,목동서로 280,서울특별시 양천구 신정동 목동서로 280
180499,서울특별시 양천구 신정동 목동신시가지9 110,서울특별시 양천구 신정동,목동신시가지9,목동서로 340,서울특별시 양천구 신정동 목동서로 340
180561,서울특별시 양천구 신정동 목동신시가지9 130,서울특별시 양천구 신정동,목동신시가지9,목동서로 340,서울특별시 양천구 신정동 목동서로 340
180591,서울특별시 양천구 신정동 목동신시가지9 50,서울특별시 양천구 신정동,목동신시가지9,목동서로 340,서울특별시 양천구 신정동 목동서로 340
180624,서울특별시 양천구 신정동 목동신시가지9 70,서울특별시 양천구 신정동,목동신시가지9,목동서로 340,서울특별시 양천구 신정동 목동서로 340
180707,서울특별시 양천구 신정동 목동우성2 110,서울특별시 양천구 신정동,목동우성2,목동남로4길 6-23,서울특별시 양천구 신정동 목동남로4길 6-23
180791,서울특별시 양천구 신정동 목동우성2 80,서울특별시 양천구 신정동,목동우성2,목동남로4길 6-23,서울특별시 양천구 신정동 목동남로4길 6-23
180963,서울특별시 양천구 신정동 목동우성3 80,서울특별시 양천구 신정동,목동우성3,목동남로4길 20,서울특별시 양천구 신정동 목동남로4길 20
180978,서울특별시 양천구 신정동 목동현대3차 70,서울특별시 양천구 신정동,목동현대3차,목동동로12길 60,서울특별시 양천구 신정동 목동동로12길 60
181006,서울특별시 양천구 신정동 목동현대3차 80,서울특별시 양천구 신정동,목동현대3차,목동동로12길 60,서울특별시 양천구 신정동 목동동로12길 60
181089,서울특별시 양천구 신정동 목동힐스테이트 60,서울특별시 양천구 신정동,목동힐스테이트,중앙로36길 15,서울특별시 양천구 신정동 중앙로36길 15
181140,서울특별시 양천구 신정동 목동힐스테이트 80,서울특별시 양천구 신정동,목동힐스테이트,중앙로36길 15,서울특별시 양천구 신정동 중앙로36길 15
181263,서울특별시 양천구 신정동 세양청마루 80,서울특별시 양천구 신정동,세양청마루,목동남로2길 60-30,서울특별시 양천구 신정동 목동남로2길 60-30
181335,서울특별시 양천구 신정동 세양청마루2차주상복합 80,서울특별시 양천구 신정동,세양청마루2차주상복합,목동남로4길 2,서울특별시 양천구 신정동 목동남로4길 2
181362,서울특별시 양천구 신정동 수정 50,서울특별시 양천구 신정동,수정,신정로13길 35,서울특별시 양천구 신정동 신정로13길 35
181416,서울특별시 양천구 신정동 신정6현대 110,서울특별시 양천구 신정동,신정6현대,신정로 170,서울특별시 양천구 신정동 신정로 170
181442,서울특별시 양천구 신정동 신정6현대 60,서울특별시 양천구 신정동,신정6현대,신정로 170,서울특별시 양천구 신정동 신정로 170
181501,서울특별시 양천구 신정동 신정6현대 80,서울특별시 양천구 신정동,신정6현대,신정로 170,서울특별시 양천구 신정동 신정로 170
181537,서울특별시 양천구 신정동 신정현대5 110,서울특별시 양천구 신정동,신정현대5,신정로 300,서울특별시 양천구 신정동 신정로 300
181581,서울특별시 양천구 신정동 신트리1 50,서울특별시 양천구 신정동,신트리1,신정로 293,서울특별시 양천구 신정동 신정로 293
181756,서울특별시 양천구 신정동 신트리1 60,서울특별시 양천구 신정동,신트리1,신정로 293,서울특별시 양천구 신정동 신정로 293
181848,서울특별시 양천구 신정동 신트리3 80,서울특별시 양천구 신정동,신트리3,신정로 290,서울특별시 양천구 신정동 신정로 290
181946,서울특별시 양천구 신정동 신트리4 50,서울특별시 양천구 신정동,신트리4,신정로 260,서울특별시 양천구 신정동 신정로 260
182099,서울특별시 양천구 신정동 신트리4 60,서울특별시 양천구 신정동,신트리4,신정로 260,서울특별시 양천구 신정동 신정로 260
182196,서울특별시 양천구 신정동 쌍용 80,서울특별시 양천구 신정동,쌍용,신목로 16,서울특별시 양천구 신정동 신목로 16
182263,서울특별시 양천구 신정동 아이파크 60,서울특별시 양천구 신정동,아이파크,목동동로 180,서울특별시 양천구 신정동 목동동로 180
182282,서울특별시 양천구 신정동 아이파크 80,서울특별시 양천구 신정동,아이파크,목동동로 180,서울특별시 양천구 신정동 목동동로 180
182330,서울특별시 양천구 신정동 이펜하우스2단지 80,서울특별시 양천구 신정동,이펜하우스2단지,신정이펜2로 55,서울특별시 양천구 신정동 신정이펜2로 55
182386,서울특별시 양천구 신정동 이펜하우스3단지 80,서울특별시 양천구 신정동,이펜하우스3단지,신정이펜1로 50,서울특별시 양천구 신정동 신정이펜1로 50
182408,서울특별시 양천구 신정동 이펜하우스4단지 60,서울특별시 양천구 신정동,이펜하우스4단지,신정이펜1로 51,서울특별시 양천구 신정동 신정이펜1로 51
182428,서울특별시 양천구 신정동 이펜하우스4단지 80,서울특별시 양천구 신정동,이펜하우스4단지,신정이펜1로 51,서울특별시 양천구 신정동 신정이펜1로 51
182475,서울특별시 양천구 신정동 청구 80,서울특별시 양천구 신정동,청구,신목로2길 11,서울특별시 양천구 신정동 신목로2길 11
182537,서울특별시 양천구 신정동 푸른마을2 50,서울특별시 양천구 신정동,푸른마을2,신정로7길 76,서울특별시 양천구 신정동 신정로7길 76
182604,서울특별시 양천구 신정동 푸른마을2 60,서울특별시 양천구 신정동,푸른마을2,신정로7길 76,서울특별시 양천구 신정동 신정로7길 76
182686,서울특별시 양천구 신정동 푸른마을3 60,서울특별시 양천구 신정동,푸른마을3,신정로11길 63,서울특별시 양천구 신정동 신정로11길 63
182777,서울특별시 양천구 신정동 푸른마을3 80,서울특별시 양천구 신정동,푸른마을3,신정로11길 63,서울특별시 양천구 신정동 신정로11길 63
182797,서울특별시 양천구 신정동 푸른마을4 80,서울특별시 양천구 신정동,푸른마을4,신정로7길 60-7,서울특별시 양천구 신정동 신정로7길 60-7
182868,서울특별시 양천구 신정동 학마을1단지 50,서울특별시 양천구 신정동,학마을1단지,신정로14길 6,서울특별시 양천구 신정동 신정로14길 6
183024,서울특별시 양천구 신정동 학마을1단지 60,서울특별시 양천구 신정동,학마을1단지,신정로14길 6,서울특별시 양천구 신정동 신정로14길 6
183053,서울특별시 양천구 신정동 현대 80,서울특별시 양천구 신정동,현대,신목로 23,서울특별시 양천구 신정동 신목로 23
183089,서울특별시 영등포구 당산동 강변래미안 110,서울특별시 영등포구 당산동,강변래미안,버드나루로 130,서울특별시 영등포구 당산동 버드나루로 130
183134,서울특별시 영등포구 당산동 강변래미안 60,서울특별시 영등포구 당산동,강변래미안,버드나루로 130,서울특별시 영등포구 당산동 버드나루로 130
183174,서울특별시 영등포구 당산동 강변래미안 80,서울특별시 영등포구 당산동,강변래미안,버드나루로 130,서울특별시 영등포구 당산동 버드나루로 130
183245,서울특별시 영등포구 당산동 래미안당산1차 60,서울특별시 영등포구 당산동,래미안당산1차,당산로54길 11,서울특별시 영등포구 당산동 당산로54길 11
183267,서울특별시 영등포구 당산동 래미안당산1차 80,서울특별시 영등포구 당산동,래미안당산1차,당산로54길 11,서울특별시 영등포구 당산동 당산로54길 11
183293,서울특별시 영등포구 당산동1가 신동아파밀리에 60,서울특별시 영등포구 당산동1가,신동아파밀리에,영신로33길 3,서울특별시 영등포구 당산동1가 영신로33길 3
183315,서울특별시 영등포구 당산동1가 진로 60,서울특별시 영등포구 당산동1가,진로,당산로 68,서울특별시 영등포구 당산동1가 당산로 68
183370,서울특별시 영등포구 당산동1가 진로 80,서울특별시 영등포구 당산동1가,진로,당산로 68,서울특별시 영등포구 당산동1가 당산로 68
183389,서울특별시 영등포구 당산동2가 당산2가현대홈타운 80,서울특별시 영등포구 당산동2가,당산2가현대홈타운,당산로 95,서울특별시 영등포구 당산동2가 당산로 95
183507,서울특별시 영등포구 당산동2가 당산대우 30,서울특별시 영등포구 당산동2가,당산대우,영등포로 106,서울특별시 영등포구 당산동2가 영등포로 106
183627,서울특별시 영등포구 당산동2가 당산대우 50,서울특별시 영등포구 당산동2가,당산대우,영등포로 106,서울특별시 영등포구 당산동2가 영등포로 106
183685,서울특별시 영등포구 당산동3가 당산계룡리슈빌1단지 40,서울특별시 영등포구 당산동3가,당산계룡리슈빌1단지,양산로25길 16,서울특별시 영등포구 당산동3가 양산로25길 16
183723,서울특별시 영등포구 당산동3가 당산계룡리슈빌2단지 40,서울특별시 영등포구 당산동3가,당산계룡리슈빌2단지,양산로25길 8,서울특별시 영등포구 당산동3가 양산로25길 8
183759,서울특별시 영등포구 당산동3가 당산계룡리슈빌3단지 50,서울특별시 영등포구 당산동3가,당산계룡리슈빌3단지,양산로25길 12,서울특별시 영등포구 당산동3가 양산로25길 12
183833,서울특별시 영등포구 당산동3가 당산한양 70,서울특별시 영등포구 당산동3가,당산한양,영신로 193,서울특별시 영등포구 당산동3가 영신로 193
183853,서울특별시 영등포구 당산동3가 당산한양 80,서울특별시 영등포구 당산동3가,당산한양,영신로 193,서울특별시 영등포구 당산동3가 영신로 193
183883,서울특별시 영등포구 당산동3가 동부센트레빌 110,서울특별시 영등포구 당산동3가,동부센트레빌,영신로 191,서울특별시 영등포구 당산동3가 영신로 191
183916,서울특별시 영등포구 당산동3가 동부센트레빌 90,서울특별시 영등포구 당산동3가,동부센트레빌,영신로 191,서울특별시 영등포구 당산동3가 영신로 191
183935,서울특별시 영등포구 당산동3가 쌍용예가클래식 70,서울특별시 영등포구 당산동3가,쌍용예가클래식,당산로31길 32,서울특별시 영등포구 당산동3가 당산로31길 32
183954,서울특별시 영등포구 당산동3가 쌍용예가클래식 90,서울특별시 영등포구 당산동3가,쌍용예가클래식,당산로31길 32,서울특별시 영등포구 당산동3가 당산로31길 32
183973,서울특별시 영등포구 당산동4가 당산금호어울림 80,서울특별시 영등포구 당산동4가,당산금호어울림,국회대로37길 22,서울특별시 영등포구 당산동4가 국회대로37길 22
184016,서울특별시 영등포구 당산동4가 당산롯데캐슬프레스티지 80,서울특별시 영등포구 당산동4가,당산롯데캐슬프레스티지,영신로 237,서울특별시 영등포구 당산동4가 영신로 237
184049,서울특별시 영등포구 당산동4가 당산반도유보라팰리스 120,서울특별시 영등포구 당산동4가,당산반도유보라팰리스,국회대로 597,서울특별시 영등포구 당산동4가 국회대로 597
184081,서울특별시 영등포구 당산동4가 당산반도유보라팰리스 160,서울특별시 영등포구 당산동4가,당산반도유보라팰리스,국회대로 597,서울특별시 영등포구 당산동4가 국회대로 597
184097,서울특별시 영등포구 당산동4가 당산반도유보라팰리스 80,서울특별시 영등포구 당산동4가,당산반도유보라팰리스,국회대로 597,서울특별시 영등포구 당산동4가 국회대로 597
184120,서울특별시 영등포구 당산동4가 당산삼성2차 60,서울특별시 영등포구 당산동4가,당산삼성2차,당산로36길 12,서울특별시 영등포구 당산동4가 당산로36길 12
184158,서울특별시 영등포구 당산동4가 당산삼성2차 80,서울특별시 영등포구 당산동4가,당산삼성2차,당산로36길 12,서울특별시 영등포구 당산동4가 당산로36길 12
184191,서울특별시 영등포구 당산동4가 당산현대3차 60,서울특별시 영등포구 당산동4가,당산현대3차,당산로41길 23,서울특별시 영등포구 당산동4가 당산로41길 23
184229,서울특별시 영등포구 당산동4가 당산현대3차 80,서울특별시 영등포구 당산동4가,당산현대3차,당산로41길 23,서울특별시 영등포구 당산동4가 당산로41길 23
184266,서울특별시 영등포구 당산동4가 당산현대5차 110,서울특별시 영등포구 당산동4가,당산현대5차,당산로42길 16,서울특별시 영등포구 당산동4가 당산로42길 16
184307,서울특별시 영등포구 당산동4가 당산현대5차 60,서울특별시 영등포구 당산동4가,당산현대5차,당산로42길 16,서울특별시 영등포구 당산동4가 당산로42길 16
184424,서울특별시 영등포구 당산동4가 당산현대5차 80,서울특별시 영등포구 당산동4가,당산현대5차,당산로42길 16,서울특별시 영등포구 당산동4가 당산로42길 16
184487,서울특별시 영등포구 당산동4가 브라운스톤당산 80,서울특별시 영등포구 당산동4가,브라운스톤당산,영신로55길 8,서울특별시 영등포구 당산동4가 영신로55길 8
184568,서울특별시 영등포구 당산동4가 한강아파트 60,서울특별시 영등포구 당산동4가,한강아파트,영신로57길 5,서울특별시 영등포구 당산동4가 영신로57길 5
184606,서울특별시 영등포구 당산동4가 한강아파트 80,서울특별시 영등포구 당산동4가,한강아파트,영신로57길 5,서울특별시 영등포구 당산동4가 영신로57길 5
184638,서울특별시 영등포구 당산동5가 당산디오빌 30,서울특별시 영등포구 당산동5가,당산디오빌,당산로 222,서울특별시 영등포구 당산동5가 당산로 222
184680,서울특별시 영등포구 당산동5가 당산삼성래미안4차 100,서울특별시 영등포구 당산동5가,당산삼성래미안4차,당산로 214,서울특별시 영등포구 당산동5가 당산로 214
184714,서울특별시 영등포구 당산동5가 당산삼성래미안4차 120,서울특별시 영등포구 당산동5가,당산삼성래미안4차,당산로 214,서울특별시 영등포구 당산동5가 당산로 214
184771,서울특별시 영등포구 당산동5가 당산삼성래미안4차 130,서울특별시 영등포구 당산동5가,당산삼성래미안4차,당산로 214,서울특별시 영등포구 당산동5가 당산로 214
184811,서울특별시 영등포구 당산동5가 당산삼성래미안4차 160,서울특별시 영등포구 당산동5가,당산삼성래미안4차,당산로 214,서울특별시 영등포구 당산동5가 당산로 214
184840,서울특별시 영등포구 당산동5가 당산삼성래미안4차 80,서울특별시 영등포구 당산동5가,당산삼성래미안4차,당산로 214,서울특별시 영등포구 당산동5가 당산로 214
184883,서울특별시 영등포구 당산동5가 당산효성1차 60,서울특별시 영등포구 당산동5가,당산효성1차,당산로42길 13,서울특별시 영등포구 당산동5가 당산로42길 13
184935,서울특별시 영등포구 당산동5가 당산효성1차 80,서울특별시 영등포구 당산동5가,당산효성1차,당산로42길 13,서울특별시 영등포구 당산동5가 당산로42길 13
184964,서울특별시 영등포구 당산동5가 당산효성타운2차 80,서울특별시 영등포구 당산동5가,당산효성타운2차,당산로42길 7,서울특별시 영등포구 당산동5가 당산로42길 7
184998,서울특별시 영등포구 당산동5가 성원 60,서울특별시 영등포구 당산동5가,성원,양평로 57,서울특별시 영등포구 당산동5가 양평로 57
185020,서울특별시 영등포구 대림동 G밸리소홈 20,서울특별시 영등포구 대림동,G밸리소홈,도림천로19길 11,서울특별시 영등포구 대림동 도림천로19길 11
185069,서울특별시 영등포구 대림동 갑을명가 80,서울특별시 영등포구 대림동,갑을명가,대림로22길 29,서울특별시 영등포구 대림동 대림로22길 29
185093,서울특별시 영등포구 대림동 대림현대 60,서울특별시 영등포구 대림동,대림현대,시흥대로187길 12,서울특별시 영등포구 대림동 시흥대로187길 12
185121,서울특별시 영등포구 대림동 보라매 신동아 파밀리에 80,서울특별시 영등포구 대림동,보라매 신동아 파밀리에,디지털로 420,서울특별시 영등포구 대림동 디지털로 420
185170,서울특별시 영등포구 대림동 성락 70,서울특별시 영등포구 대림동,성락,대림로34다길 14,서울특별시 영등포구 대림동 대림로34다길 14
185187,서울특별시 영등포구 대림동 성원 60,서울특별시 영등포구 대림동,성원,대림로 256,서울특별시 영등포구 대림동 대림로 256
185224,서울특별시 영등포구 대림동 성원 80,서울특별시 영등포구 대림동,성원,대림로 256,서울특별시 영등포구 대림동 대림로 256
185245,서울특별시 영등포구 대림동 신대림신동아파밀리에 80,서울특별시 영등포구 대림동,신대림신동아파밀리에,도림로54길 14,서울특별시 영등포구 대림동 도림로54길 14
185274,서울특별시 영등포구 대림동 신대림자이1단지 80,서울특별시 영등포구 대림동,신대림자이1단지,시흥대로173길 13,서울특별시 영등포구 대림동 시흥대로173길 13
185303,서울특별시 영등포구 대림동 신대림자이2단지 80,서울특별시 영등포구 대림동,신대림자이2단지,시흥대로 589-8,서울특별시 영등포구 대림동 시흥대로 589-8
185320,서울특별시 영등포구 대림동 신동아 50,서울특별시 영등포구 대림동,신동아,가마산로 312,서울특별시 영등포구 대림동 가마산로 312
185357,서울특별시 영등포구 대림동 신동아 70,서울특별시 영등포구 대림동,신동아,가마산로 312,서울특별시 영등포구 대림동 가마산로 312
185408,서울특별시 영등포구 대림동 쌍용플래티넘S 20,서울특별시 영등포구 대림동,쌍용플래티넘S,대림로29길 13,서울특별시 영등포구 대림동 대림로29길 13
185452,서울특별시 영등포구 대림동 우성1 50,서울특별시 영등포구 대림동,우성1,도림로 187,서울특별시 영등포구 대림동 도림로 187
185486,서울특별시 영등포구 대림동 우성1 60,서울특별시 영등포구 대림동,우성1,도림로 187,서울특별시 영등포구 대림동 도림로 187
185511,서울특별시 영등포구 대림동 우성1 80,서울특별시 영등포구 대림동,우성1,도림로 187,서울특별시 영등포구 대림동 도림로 187
185556,서울특별시 영등포구 대림동 우성2 80,서울특별시 영등포구 대림동,우성2,도림로47길 1,서울특별시 영등포구 대림동 도림로47길 1
185575,서울특별시 영등포구 대림동 코오롱 60,서울특별시 영등포구 대림동,코오롱,도영로 2-5,서울특별시 영등포구 대림동 도영로 2-5
185617,서울특별시 영등포구 대림동 코오롱 80,서울특별시 영등포구 대림동,코오롱,도영로 2-5,서울특별시 영등포구 대림동 도영로 2-5
185652,서울특별시 영등포구 대림동 한솔솔파크 80,서울특별시 영등포구 대림동,한솔솔파크,도림천로 431,서울특별시 영등포구 대림동 도림천로 431
185705,서울특별시 영등포구 대림동 한신휴2차 60,서울특별시 영등포구 대림동,한신휴2차,디지털로69길 12,서울특별시 영등포구 대림동 디지털로69길 12
185729,서울특별시 영등포구 대림동 현대1 80,서울특별시 영등포구 대림동,현대1,도신로4길 14,서울특별시 영등포구 대림동 도신로4길 14
185826,서울특별시 영등포구 대림동 현대2 80,서울특별시 영등포구 대림동,현대2,도신로4길 6,서울특별시 영등포구 대림동 도신로4길 6
185878,서울특별시 영등포구 대림동 현대3 140,서울특별시 영등포구 대림동,현대3,도신로 31,서울특별시 영등포구 대림동 도신로 31
185926,서울특별시 영등포구 대림동 현대3 40,서울특별시 영등포구 대림동,현대3,도신로 31,서울특별시 영등포구 대림동 도신로 31
185996,서울특별시 영등포구 대림동 현대3 60,서울특별시 영등포구 대림동,현대3,도신로 31,서울특별시 영등포구 대림동 도신로 31
186078,서울특별시 영등포구 대림동 현대3 80,서울특별시 영등포구 대림동,현대3,도신로 31,서울특별시 영등포구 대림동 도신로 31
186129,서울특별시 영등포구 도림동 도림청구 40,서울특별시 영등포구 도림동,도림청구,도영로7길 7,서울특별시 영등포구 도림동 도영로7길 7
186148,서울특별시 영등포구 도림동 동아에코빌 60,서울특별시 영등포구 도림동,동아에코빌,도림로 365,서울특별시 영등포구 도림동 도림로 365
186169,서울특별시 영등포구 도림동 영등포아트자이 80,서울특별시 영등포구 도림동,영등포아트자이,도영로 66,서울특별시 영등포구 도림동 도영로 66
186247,서울특별시 영등포구 문래동3가 국화맨션 80,서울특별시 영등포구 문래동3가,국화맨션,도림로 464,서울특별시 영등포구 문래동3가 도림로 464
186275,서울특별시 영등포구 문래동3가 문래공원한신 60,서울특별시 영등포구 문래동3가,문래공원한신,문래로20길 14,서울특별시 영등포구 문래동3가 문래로20길 14
186323,서울특별시 영등포구 문래동3가 문래우정 80,서울특별시 영등포구 문래동3가,문래우정,도림로 456,서울특별시 영등포구 문래동3가 도림로 456
186338,서울특별시 영등포구 문래동3가 문래자이 120,서울특별시 영등포구 문래동3가,문래자이,당산로4길 12,서울특별시 영등포구 문래동3가 당산로4길 12
186408,서울특별시 영등포구 문래동3가 문래자이 150,서울특별시 영등포구 문래동3가,문래자이,당산로4길 12,서울특별시 영등포구 문래동3가 당산로4길 12
186435,서울특별시 영등포구 문래동3가 문래자이 80,서울특별시 영등포구 문래동3가,문래자이,당산로4길 12,서울특별시 영등포구 문래동3가 당산로4길 12
186525,서울특별시 영등포구 문래동3가 문래힐스테이트 120,서울특별시 영등포구 문래동3가,문래힐스테이트,문래로 82,서울특별시 영등포구 문래동3가 문래로 82
186573,서울특별시 영등포구 문래동3가 문래힐스테이트 140,서울특별시 영등포구 문래동3가,문래힐스테이트,문래로 82,서울특별시 영등포구 문래동3가 문래로 82
186594,서울특별시 영등포구 문래동3가 문래힐스테이트 80,서울특별시 영등포구 문래동3가,문래힐스테이트,문래로 82,서울특별시 영등포구 문래동3가 문래로 82
186631,서울특별시 영등포구 문래동4가 리버뷰신안인스빌1단지 80,서울특별시 영등포구 문래동4가,리버뷰신안인스빌1단지,도림로145길 28,서울특별시 영등포구 문래동4가 도림로145길 28
186651,서울특별시 영등포구 문래동4가 문래동삼환 60,서울특별시 영등포구 문래동4가,문래동삼환,도림로143길 32,서울특별시 영등포구 문래동4가 도림로143길 32
186681,서울특별시 영등포구 문래동4가 문래동삼환 80,서울특별시 영등포구 문래동4가,문래동삼환,도림로143길 32,서울특별시 영등포구 문래동4가 도림로143길 32
186716,서울특별시 영등포구 문래동5가 문래대림 60,서울특별시 영등포구 문래동5가,문래대림,선유로 33,서울특별시 영등포구 문래동5가 선유로 33
186741,서울특별시 영등포구 문래동5가 문래두산위브 70,서울특별시 영등포구 문래동5가,문래두산위브,선유로9나길 8,서울특별시 영등포구 문래동5가 선유로9나길 8
186787,서울특별시 영등포구 문래동5가 문래두산위브 80,서울특별시 영등포구 문래동5가,문래두산위브,선유로9나길 8,서울특별시 영등포구 문래동5가 선유로9나길 8
186814,서울특별시 영등포구 문래동5가 문래모아미래도 80,서울특별시 영등포구 문래동5가,문래모아미래도,선유로9나길 5,서울특별시 영등포구 문래동5가 선유로9나길 5
186840,서울특별시 영등포구 문래동5가 문래현대5차 80,서울특별시 영등포구 문래동5가,문래현대5차,선유서로9길 5,서울특별시 영등포구 문래동5가 선유서로9길 5
186876,서울특별시 영등포구 문래동5가 현대3차 80,서울특별시 영등포구 문래동5가,현대3차,선유서로 6,서울특별시 영등포구 문래동5가 선유서로 6
186909,서울특별시 영등포구 문래동6가 대원 60,서울특별시 영등포구 문래동6가,대원,문래로4길 26,서울특별시 영등포구 문래동6가 문래로4길 26
186935,서울특별시 영등포구 문래동6가 문래베어스타운 60,서울특별시 영등포구 문래동6가,문래베어스타운,선유서로 40,서울특별시 영등포구 문래동6가 선유서로 40
186965,서울특별시 영등포구 문래동6가 문래베어스타운 80,서울특별시 영등포구 문래동6가,문래베어스타운,선유서로 40,서울특별시 영등포구 문래동6가 선유서로 40
187006,서울특별시 영등포구 문래동6가 유원문래 80,서울특별시 영등포구 문래동6가,유원문래,문래북로 22,서울특별시 영등포구 문래동6가 문래북로 22
187028,서울특별시 영등포구 문래동6가 현대1차 60,서울특별시 영등포구 문래동6가,현대1차,문래로4길 14,서울특별시 영등포구 문래동6가 문래로4길 14
187053,서울특별시 영등포구 문래동6가 현대1차 80,서울특별시 영등포구 문래동6가,현대1차,문래로4길 14,서울특별시 영등포구 문래동6가 문래로4길 14
187078,서울특별시 영등포구 문래동6가 현대2차 40,서울특별시 영등포구 문래동6가,현대2차,문래로4길 6,서울특별시 영등포구 문래동6가 문래로4길 6
187132,서울특별시 영등포구 문래동6가 현대2차 60,서울특별시 영등포구 문래동6가,현대2차,문래로4길 6,서울특별시 영등포구 문래동6가 문래로4길 6
187173,서울특별시 영등포구 문래동6가 현대2차 80,서울특별시 영등포구 문래동6가,현대2차,문래로4길 6,서울특별시 영등포구 문래동6가 문래로4길 6
187196,서울특별시 영등포구 문래동6가 현대6 50,서울특별시 영등포구 문래동6가,현대6,선유서로 31,서울특별시 영등포구 문래동6가 선유서로 31
187246,서울특별시 영등포구 신길동 건영 60,서울특별시 영등포구 신길동,건영,도림로 313,서울특별시 영등포구 신길동 도림로 313
187275,서울특별시 영등포구 신길동 경남 60,서울특별시 영등포구 신길동,경남,영등포로 351,서울특별시 영등포구 신길동 영등포로 351
187312,서울특별시 영등포구 신길동 남서울 40,서울특별시 영등포구 신길동,남서울,신길로 108,서울특별시 영등포구 신길동 신길로 108
187338,서울특별시 영등포구 신길동 남서울 50,서울특별시 영등포구 신길동,남서울,신길로 108,서울특별시 영등포구 신길동 신길로 108
187359,서울특별시 영등포구 신길동 대방전철 80,서울특별시 영등포구 신길동,대방전철,여의대방로61길 6,서울특별시 영등포구 신길동 여의대방로61길 6
