연번,ID,매매_22년_2분기,등락율,전세가율,전용면적.17,구별인구.17,거래량18,거래허가제TF,아파트TF,주상복합TF,도시형주택TF,일반분양TF,복합분양TF,임대분양TF,사용승인년도,동당세대수,승강기합계,동수,세대수,관리원당세대수,승강기당세대수,세대당주차수,지하주차비율,세대당cctv수,관리인원수,연간소독횟수,관리위탁여부,개별난방TF,중앙난방TF,지역난방TF,복도식TF,혼합형TF,계단식TF,메이저시공사TF,조합시행TF,철근철골구조TF,홈네트워크TF,관리시설수
4242,서울특별시 중랑구 신내동 건영2차 60,"66,433", - ,53,60,"393,147",0,0,1,0,0,1,0,0,1996,79.5,90,14,1113,33.72727273,12.36666667,0.814914645,0.691289967,0.179694519,33,12,1,1,0,0,0,1,0,0,0,0,0,2
4243,서울특별시 중랑구 신내동 건영2차 70,"78,800", - ,51,70,"393,147",0,0,1,0,0,1,0,0,1996,79.5,90,14,1113,33.72727273,12.36666667,0.814914645,0.691289967,0.179694519,33,12,1,1,0,0,0,1,0,0,0,0,0,2
4244,서울특별시 중랑구 신내동 경남아너스빌 80,"76,680", - ,51,80,"393,147",0,0,1,0,0,1,0,0,2007,53.5,27,4,214,30.57142857,7.925925926,1.102803738,0.775423729,0.359813084,7,12,1,1,0,0,0,0,1,0,1,0,0,4
4248,서울특별시 중랑구 신내동 대성유니트 80,"73,150", - ,52,80,"393,147",0,0,1,0,0,1,0,0,2005,133,3,1,133,0,44.33333333,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,0
4249,서울특별시 중랑구 신내동 데시앙 110,"104,500",11,35,110,"393,147",1,0,1,0,0,0,1,0,2010,88.4,104,15,1326,39,12.75,1.150075415,0.773114754,0.083710407,34,12,1,0,0,1,0,1,0,0,0,1,1,5
4250,서울특별시 중랑구 신내동 데시앙 80,"95,500",-4.7,34,80,"393,147",1,0,1,0,0,0,1,0,2010,88.4,104,15,1326,39,12.75,1.150075415,0.773114754,0.083710407,34,12,1,0,0,1,0,1,0,0,0,1,1,5
4251,서울특별시 중랑구 신내동 동성1 130,"79,250", - ,68,130,"393,147",0,0,1,0,0,1,0,0,1993,116.3333333,103,9,1047,26.84615385,10.16504854,0.800382044,0,0.043935053,39,12,1,0,0,1,0,1,0,0,0,0,1,4
4252,서울특별시 중랑구 신내동 동성1 60,"60,500",-2.5,52,60,"393,147",2,0,1,0,0,1,0,0,1993,116.3333333,103,9,1047,26.84615385,10.16504854,0.800382044,0,0.043935053,39,12,1,0,0,1,0,1,0,0,0,0,1,4
4253,서울특별시 중랑구 신내동 동성1 80,"76,000", - ,51,80,"393,147",0,0,1,0,0,1,0,0,1993,116.3333333,103,9,1047,26.84615385,10.16504854,0.800382044,0,0.043935053,39,12,1,0,0,1,0,1,0,0,0,0,1,4
4257,서울특별시 중랑구 신내동 동성7 60,"62,000", - ,50,60,"393,147",0,0,1,0,0,1,0,0,1999,235,27,1,235,26.11111111,8.703703704,1.187234043,0.992831541,0.191489362,9,12,1,1,0,0,0,1,0,0,0,0,0,4
4258,서울특별시 중랑구 신내동 동성아파트 130,"65,000", - ,100,130,"393,147",0,0,1,0,0,1,0,0,1997,119.5,43,4,478,31.86666667,11.11627907,0.960251046,0.65577342,0.129707113,15,12,1,0,0,1,0,1,0,0,0,0,0,5
4259,서울특별시 중랑구 신내동 동성아파트 60,"62,000", - ,61,60,"393,147",0,0,1,0,0,1,0,0,1997,119.5,43,4,478,31.86666667,11.11627907,0.960251046,0.65577342,0.129707113,15,12,1,0,0,1,0,1,0,0,0,0,0,5
4260,서울특별시 중랑구 신내동 동성아파트 80,"73,450", - ,59,80,"393,147",0,0,1,0,0,1,0,0,1997,119.5,43,4,478,31.86666667,11.11627907,0.960251046,0.65577342,0.129707113,15,12,1,0,0,1,0,1,0,0,0,0,0,5
4261,서울특별시 중랑구 신내동 라이프미성 60,"48,000",0.7,52,60,"393,147",3,0,1,0,0,1,0,0,1992,138.5,29,2,277,30.77777778,9.551724138,0.776173285,0.153488372,0.075812274,9,,1,1,0,0,1,0,0,0,0,0,0,3
4262,서울특별시 중랑구 신내동 벽산 60,"53,850", - ,61,60,"393,147",0,0,1,0,0,1,0,0,2000,94.66666667,30,3,284,25.81818182,9.466666667,1.165492958,0.114803625,0.165492958,11,12,1,1,0,0,0,1,0,0,0,0,0,4
4263,서울특별시 중랑구 신내동 새한 120,"78,400", - ,64,120,"393,147",0,0,1,0,0,1,0,0,1998,88.66666667,47,6,532,31.29411765,11.31914894,1.116541353,0.821548822,0.120300752,17,12,1,1,0,0,0,1,0,0,0,0,0,4
4264,서울특별시 중랑구 신내동 새한 60,"60,000", - ,46,60,"393,147",1,0,1,0,0,1,0,0,1998,88.66666667,47,6,532,31.29411765,11.31914894,1.116541353,0.821548822,0.120300752,17,12,1,1,0,0,0,1,0,0,0,0,0,4
4265,서울특별시 중랑구 신내동 새한 80,"74,850", - ,59,80,"393,147",0,0,1,0,0,1,0,0,1998,88.66666667,47,6,532,31.29411765,11.31914894,1.116541353,0.821548822,0.120300752,17,12,1,1,0,0,0,1,0,0,0,0,0,4
4266,서울특별시 중랑구 신내동 석탑 60,"53,000", - ,51,60,"393,147",1,0,1,0,0,1,0,0,1997,121,25,2,242,30.25,9.68,0.805785124,0.753846154,0.173553719,8,4,1,1,0,0,0,1,0,0,0,0,0,4
4267,서울특별시 중랑구 신내동 석탑 80,"64,400", - ,49,80,"393,147",0,0,1,0,0,1,0,0,1997,121,25,2,242,30.25,9.68,0.805785124,0.753846154,0.173553719,8,4,1,1,0,0,0,1,0,0,0,0,0,4
4268,서울특별시 중랑구 신내동 성원 80,"71,000",1.4,54,80,"393,147",1,0,1,0,0,1,0,0,1994,175.2,77,5,876,33.69230769,11.37662338,0.667808219,0.594871795,0.117579909,26,4,1,1,0,0,0,0,1,0,0,0,1,4
4269,서울특별시 중랑구 신내동 신내 데시앙포레 80,"88,000",15.1,50,80,"393,147",1,0,1,0,0,0,1,0,2013,82.43478261,138,23,1896,49.89473684,13.73913043,1.161392405,0.994096276,0.311181435,38,12,1,1,0,0,0,1,0,0,0,0,1,6
4270,서울특별시 중랑구 신내동 신내11대명 40,"48,000",-10,63,40,"393,147",1,0,1,0,0,1,0,0,1996,134,61,6,804,34.95652174,13.18032787,0.482587065,0.085051546,0.083333333,23,12,1,0,0,1,1,0,0,0,0,0,0,5
4271,서울특별시 중랑구 신내동 신내11대명 50,"57,000", - ,60,50,"393,147",0,0,1,0,0,1,0,0,1996,134,61,6,804,34.95652174,13.18032787,0.482587065,0.085051546,0.083333333,23,12,1,0,0,1,1,0,0,0,0,0,0,5
4272,서울특별시 중랑구 신내동 신내11대명 60,"68,300",4.8,43,60,"393,147",1,0,1,0,0,1,0,0,1996,134,61,6,804,34.95652174,13.18032787,0.482587065,0.085051546,0.083333333,23,12,1,0,0,1,1,0,0,0,0,0,0,5
4273,서울특별시 중랑구 신내동 신내6대주 40,"54,767", - ,39,40,"393,147",0,0,1,0,0,1,0,0,1996,100.5625,125,16,1609,32.18,12.872,0.564325668,0.567180617,0.09384711,50,12,1,0,0,1,1,0,0,1,0,0,0,5
4274,서울특별시 중랑구 신내동 신내6대주 50,"64,000",11.7,40,50,"393,147",2,0,1,0,0,1,0,0,1996,100.5625,125,16,1609,32.18,12.872,0.564325668,0.567180617,0.09384711,50,12,1,0,0,1,1,0,0,1,0,0,0,5
4275,서울특별시 중랑구 신내동 신내6대주 60,"67,800",-9.1,53,60,"393,147",1,0,1,0,0,1,0,0,1996,100.5625,125,16,1609,32.18,12.872,0.564325668,0.567180617,0.09384711,50,12,1,0,0,1,1,0,0,1,0,0,0,5
4276,서울특별시 중랑구 신내동 신내9진흥 30,"43,600",0.7,42,30,"393,147",3,0,1,0,0,1,0,0,1996,131.5,107,10,1315,36.52777778,12.28971963,0.561977186,0.351826793,0.095057034,36,12,1,0,0,1,1,0,0,0,0,0,0,4
4278,서울특별시 중랑구 신내동 신내9진흥 40,"47,125", - ,44,40,"393,147",0,0,1,0,0,1,0,0,1996,131.5,107,10,1315,36.52777778,12.28971963,0.561977186,0.351826793,0.095057034,36,12,1,0,0,1,1,0,0,0,0,0,0,4
4280,서울특별시 중랑구 신내동 신내9진흥 50,"59,900",-4.3,41,50,"393,147",1,0,1,0,0,1,0,0,1996,131.5,107,10,1315,36.52777778,12.28971963,0.561977186,0.351826793,0.095057034,36,12,1,0,0,1,1,0,0,0,0,0,0,4
4282,서울특별시 중랑구 신내동 신내우디안1단지 60,"75,000", - ,54,60,"393,147",0,0,1,0,0,0,1,0,2014,87.625,104,16,1402,45.22580645,13.48076923,1.122681883,0.992376112,0.289586305,31,4,1,1,0,0,0,1,0,0,0,0,1,8
4283,서울특별시 중랑구 신내동 신내우디안1단지 80,"88,000",3.4,51,80,"393,147",1,0,1,0,0,0,1,0,2014,87.625,104,16,1402,45.22580645,13.48076923,1.122681883,0.992376112,0.289586305,31,4,1,1,0,0,0,1,0,0,0,0,1,8
4284,서울특별시 중랑구 신내동 영풍마드레빌 80,"74,433", - ,62,80,"393,147",0,0,1,0,0,1,0,0,2004,52,35,5,260,20,7.428571429,1.138461538,0.719594595,0.119230769,13,12,1,1,0,0,0,0,1,0,0,0,0,0
4285,서울특별시 중랑구 신내동 우남푸르미아 80,"76,000", - ,62,80,"393,147",0,0,1,0,0,1,0,0,2005,51,19,3,153,25.5,8.052631579,1.215686275,0.956989247,0.294117647,6,4,1,1,0,0,0,0,1,0,0,0,1,2
4287,서울특별시 중랑구 신내동 진로아파트 100,"93,000",-7.5,61,100,"393,147",1,0,1,0,0,1,0,0,1995,48.11764706,103,17,818,25.5625,7.941747573,1.531784841,0.698324022,0.259168704,32,4,1,0,0,1,0,0,1,0,0,0,0,2
4288,서울특별시 중랑구 신내동 진로아파트 130,"109,500",7.8,45,130,"393,147",2,0,1,0,0,1,0,0,1995,48.11764706,103,17,818,25.5625,7.941747573,1.531784841,0.698324022,0.259168704,32,4,1,0,0,1,0,0,1,0,0,0,0,2
4289,서울특별시 중랑구 신내동 화성.두산아파트 70,"69,000",-2.9,61,70,"393,147",1,0,1,0,0,1,0,0,1995,95.375,84,8,763,24.61290323,9.083333333,0.899082569,0.478134111,0.083879423,31,4,1,0,0,1,0,1,0,1,0,0,0,4
4290,서울특별시 중랑구 신내동 화성.두산아파트 80,"88,833", - ,53,80,"393,147",0,0,1,0,0,1,0,0,1995,95.375,84,8,763,24.61290323,9.083333333,0.899082569,0.478134111,0.083879423,31,4,1,0,0,1,0,1,0,1,0,0,0,4
4291,서울특별시 중랑구 중화동 극동 80,"56,933", - ,83,80,"393,147",0,0,1,0,0,1,0,0,1991,156,25,1,156,19.5,6.24,0.461538462,0,0.147435897,8,4,1,1,0,0,0,1,0,0,0,0,0,4
4296,서울특별시 중랑구 중화동 한신아파트 50,"70,000", - ,53,50,"393,147",0,0,1,0,0,1,0,0,1997,171.5555556,116,9,1544,35.09090909,13.31034483,0.970854922,0.683122081,0.103626943,44,12,1,1,0,0,0,1,0,0,1,0,0,5
4297,서울특별시 중랑구 중화동 한신아파트 60,"73,000", - ,50,60,"393,147",0,0,1,0,0,1,0,0,1997,171.5555556,116,9,1544,35.09090909,13.31034483,0.970854922,0.683122081,0.103626943,44,12,1,1,0,0,0,1,0,0,1,0,0,5
4298,서울특별시 중랑구 중화동 한신아파트 80,"89,200", - ,44,80,"393,147",0,0,1,0,0,1,0,0,1997,171.5555556,116,9,1544,35.09090909,13.31034483,0.970854922,0.683122081,0.103626943,44,12,1,1,0,0,0,1,0,0,1,0,0,5
36,서울특별시 강남구 논현동 마일스디오빌 40,"40,700",2.4,85,40,"536,710",4,0,0,1,0,1,0,0,2004,260,34,1,260,20,7.647058824,0.769230769,0.92,0.123076923,13,4,1,1,0,0,1,0,0,1,0,0,0,1
49,서울특별시 강남구 대치동 대우아이빌명문가 30,"34,000",9.6,77,30,"536,710",1,1,0,1,0,1,0,0,2004,210,20,1,210,35,10.5,1,0.957142857,0.304761905,6,12,1,1,0,0,1,0,0,1,0,0,1,2
65,서울특별시 강남구 대치동 테헤란로대우아이빌 30,"39,500",2.4,68,30,"536,710",2,1,0,1,0,1,0,0,2004,372,43,1,372,21.88235294,8.651162791,0.752688172,1,0.309139785,17,12,1,1,0,0,1,0,0,1,0,0,0,4
66,서울특별시 강남구 대치동 테헤란로대우아이빌 40,"42,300",0.2,72,40,"536,710",1,1,0,1,0,1,0,0,2004,372,43,1,372,21.88235294,8.651162791,0.752688172,1,0.309139785,17,12,1,1,0,0,1,0,0,1,0,0,0,4
74,서울특별시 강남구 도곡동 대림아크로빌 130,"277,000", - ,61,130,"536,710",0,0,0,1,0,1,0,0,1999,245,151,2,490,7.65625,3.245033113,2.730612245,1,0.130612245,64,12,1,0,1,0,0,0,1,1,0,1,1,6
75,서울특별시 강남구 도곡동 대림아크로빌 170,"293,000", - ,70,170,"536,710",0,0,0,1,0,1,0,0,1999,245,151,2,490,7.65625,3.245033113,2.730612245,1,0.130612245,64,12,1,0,1,0,0,0,1,1,0,1,1,6
76,서울특별시 강남구 도곡동 대우디오빌 30,"26,300", - ,85,30,"536,710",0,0,0,1,0,1,0,0,2004,155,20,1,155,22.14285714,7.75,0.793548387,1,0.296774194,7,12,1,1,0,0,1,0,0,1,0,0,0,1
102,서울특별시 강남구 도곡동 타워팰리스1 120,"337,000",-9.8,49,120,"536,710",1,0,0,1,0,1,0,0,2002,324.25,295,4,1297,10.63114754,4.396610169,2.817270625,0.993431856,0.217424827,122,11,1,0,0,1,1,0,0,1,0,0,1,6
103,서울특별시 강남구 도곡동 타워팰리스1 140,"375,000",3.2,67,140,"536,710",1,0,0,1,0,1,0,0,2002,324.25,295,4,1297,10.63114754,4.396610169,2.817270625,0.993431856,0.217424827,122,11,1,0,0,1,1,0,0,1,0,0,1,6
104,서울특별시 강남구 도곡동 타워팰리스1 160,"420,000",-3.6,63,160,"536,710",4,0,0,1,0,1,0,0,2002,324.25,295,4,1297,10.63114754,4.396610169,2.817270625,0.993431856,0.217424827,122,11,1,0,0,1,1,0,0,1,0,0,1,6
105,서울특별시 강남구 도곡동 타워팰리스1 170,"480,000",17.7,43,170,"536,710",1,0,0,1,0,1,0,0,2002,324.25,295,4,1297,10.63114754,4.396610169,2.817270625,0.993431856,0.217424827,122,11,1,0,0,1,1,0,0,1,0,0,1,6
106,서울특별시 강남구 도곡동 타워팰리스2 120,"310,000",-8.1,72,120,"536,710",1,0,0,1,0,1,0,0,2003,406.5,200,2,813,10.03703704,4.065,2.799507995,1,0.619926199,81,96,1,0,0,1,0,1,0,0,0,1,1,7
107,서울특별시 강남구 도곡동 타워팰리스2 160,"388,000", - ,67,160,"536,710",0,0,0,1,0,1,0,0,2003,406.5,200,2,813,10.03703704,4.065,2.799507995,1,0.619926199,81,96,1,0,0,1,0,1,0,0,0,1,1,7
108,서울특별시 강남구 도곡동 타워팰리스3 140,"370,000", - ,52,140,"536,710",0,0,0,1,0,1,0,0,2004,480,144,1,480,7.868852459,3.333333333,2.6375,1,0.45625,61,3,1,0,0,1,1,0,0,0,0,1,1,5
109,서울특별시 강남구 도곡동 타워팰리스3 160,"420,000", - ,47,160,"536,710",0,0,0,1,0,1,0,0,2004,480,144,1,480,7.868852459,3.333333333,2.6375,1,0.45625,61,3,1,0,0,1,1,0,0,0,0,1,1,5
112,서울특별시 강남구 도곡동 현대비젼21 30,"50,250",16.4,75,30,"536,710",2,0,0,1,0,1,0,0,1999,232,20,1,232,33.14285714,11.6,1.254310345,1,0.306034483,7,12,1,0,0,1,1,0,0,0,0,1,0,1
113,서울특별시 강남구 도곡동 현대비젼21 40,"50,000", - ,80,40,"536,710",0,0,0,1,0,1,0,0,1999,232,20,1,232,33.14285714,11.6,1.254310345,1,0.306034483,7,12,1,0,0,1,1,0,0,0,0,1,0,1
115,서울특별시 강남구 삼성동 LG선릉에클라트 40,"35,983",0.3,82,40,"536,710",6,1,0,1,0,1,0,0,2004,293,29,1,293,26.63636364,10.10344828,1.163822526,1,0.170648464,11,5,0,1,0,0,1,0,0,1,0,0,1,2
177,서울특별시 강남구 역삼동 경남아너스빌 80,"171,000", - ,44,80,"536,710",0,0,0,1,0,1,0,0,2002,164,31,1,164,14.90909091,5.290322581,1.390243902,1,0.292682927,11,12,1,1,0,0,0,0,1,0,1,0,0,4
179,서울특별시 강남구 역삼동 대우디오빌 30,"32,300",-1.2,92,30,"536,710",3,0,0,1,0,1,0,0,2002,457,41,1,457,28.5625,11.14634146,0.722100656,1,0.328227571,16,12,1,0,0,1,1,0,0,1,0,0,0,1
180,서울특별시 강남구 역삼동 대우디오빌 40,"39,000", - ,81,40,"536,710",0,0,0,1,0,1,0,0,2002,457,41,1,457,28.5625,11.14634146,0.722100656,1,0.328227571,16,12,1,0,0,1,1,0,0,1,0,0,0,1
181,서울특별시 강남구 역삼동 대우디오빌 60,"83,000", - ,69,60,"536,710",0,0,0,1,0,1,0,0,2002,457,41,1,457,28.5625,11.14634146,0.722100656,1,0.328227571,16,12,1,0,0,1,1,0,0,1,0,0,0,1
187,서울특별시 강남구 역삼동 쌍용플레티넘밸류 80,"161,500", - ,46,80,"536,710",0,0,0,1,0,1,0,0,2007,55.33333333,46,3,166,10.375,3.608695652,1.43373494,1,0.289156627,16,12,1,1,0,0,0,1,0,0,0,1,1,2
197,서울특별시 강남구 역삼동 한화진넥스빌 40,"39,000",-19.2,80,40,"536,710",1,0,0,1,0,1,0,0,2001,294,34,1,294,21,8.647058824,0.724489796,1,0.088435374,14,4,1,1,0,0,1,0,0,0,0,0,0,3
259,서울특별시 강동구 길동 강동큐브 20,"10,350",-10.1,116,20,"465,496",1,0,0,1,0,1,0,0,2013,236,25,1,236,29.5,9.44,0.326271186,0,0.06779661,8,5,1,1,0,0,1,0,0,1,0,1,0,2
336,서울특별시 강동구 성내동 에스케이허브진 30,"38,233",0.6,68,30,"465,496",3,0,0,1,0,1,0,0,2004,325,30,1,325,29.54545455,10.83333333,0.750769231,0.93442623,0.258461538,11,12,0,1,0,0,1,0,0,0,0,0,0,1
368,서울특별시 강동구 천호동 강동역신동아파밀리에 110,"149,000", - ,45,110,"465,496",0,0,0,1,0,1,0,0,2015,115,31,2,230,19.16666667,7.419354839,1.582608696,1,0.4,12,4,0,1,0,0,0,0,1,0,0,1,1,5
372,서울특별시 강동구 천호동 대우한강베네시티 110,"105,000",-19,76,110,"465,496",1,0,0,1,0,1,0,0,2007,102,33,2,204,18.54545455,6.181818182,1.931372549,1,0.299019608,11,12,1,1,0,0,1,0,0,1,0,0,0,2
373,서울특별시 강동구 천호동 대우한강베네시티 130,"110,000", - ,82,130,"465,496",0,0,0,1,0,1,0,0,2007,102,33,2,204,18.54545455,6.181818182,1.931372549,1,0.299019608,11,12,1,1,0,0,1,0,0,1,0,0,0,2
376,서울특별시 강동구 천호동 두산위브센티움 30,"15,583", - ,145,30,"465,496",0,0,0,1,0,1,0,0,2004,156,40,1,156,9.75,3.9,0.679487179,1,0.185897436,16,5,0,1,0,0,1,0,0,1,0,0,0,2
391,서울특별시 강동구 천호동 천호롯데아파트 60,"69,200", - ,72,60,"465,496",0,0,0,0,0,0,0,0,,0,1,,114,0,114,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0
401,서울특별시 강동구 천호동 현대코아아파트 60,"64,500", - ,62,60,"465,496",0,0,0,1,0,1,0,0,1999,185,22,1,185,26.42857143,8.409090909,1.037837838,1,0.172972973,7,6,0,1,0,0,1,0,0,1,0,0,1,2
538,서울특별시 강서구 등촌동 삼형.그레이스빌 60,"65,300", - ,54,60,"578,465",0,0,0,0,0,1,0,0,2001,87,22,1,87,12.42857143,3.954545455,1.32183908,0.895652174,0.252873563,7,12,0,1,0,0,0,1,0,0,0,0,0,4
689,서울특별시 강서구 화곡동 그랜드아이파크 120,"110,500", - ,54,120,"578,465",0,0,0,1,0,1,0,0,2010,53,36,3,159,13.25,4.416666667,0,0,0,12,,1,1,0,0,0,0,1,1,0,0,0,0
709,서울특별시 강서구 화곡동 유림노르웨이숲 60,"59,000", - ,57,60,"578,465",0,0,0,1,0,1,0,0,2004,225,24,1,225,28.125,9.375,1.177777778,1,0.164444444,8,12,1,1,0,0,1,0,0,0,0,0,0,1
710,서울특별시 강서구 화곡동 유림노르웨이숲 80,"66,667",1,58,80,"578,465",3,0,0,1,0,1,0,0,2004,225,24,1,225,28.125,9.375,1.177777778,1,0.164444444,8,12,1,1,0,0,1,0,0,0,0,0,0,1
737,서울특별시 관악구 봉천동 관악위버폴리스 110,"112,000", - ,58,110,"500,841",0,0,0,1,0,1,0,0,2010,108,45,1,108,6,2.4,2.296296296,1,1.092592593,18,12,1,1,0,0,0,0,1,0,0,0,1,1
774,서울특별시 관악구 봉천동 서희스타힐스 60,"77,500",-5.2,70,60,"500,841",1,0,0,0,0,1,0,0,2015,0,2,,142,0,71,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0
775,서울특별시 관악구 봉천동 서희스타힐스 80,"88,000", - ,67,80,"500,841",0,0,0,0,0,1,0,0,2015,0,2,,142,0,71,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0
847,서울특별시 광진구 광장동 광장11현대홈타운 80,"210,000", - ,64,80,"352,796",0,0,0,0,1,1,0,0,2003,19.875,45,8,159,15.9,3.533333333,1.144654088,0.978021978,0.465408805,10,12,1,1,0,0,0,0,1,1,1,0,0,4
887,서울특별시 광진구 군자동 광진We’vePark 130,"131,167",-1.4,59,130,"352,796",3,0,0,1,0,1,0,0,2008,45,3,2,90,0,30,0,0,0,0,,1,0,0,0,1,0,0,1,0,0,0,0
891,서울특별시 광진구 자양동 구의현대홈시티 80,"95,500", - ,57,80,"352,796",0,0,0,1,0,1,0,0,2006,102,21,1,102,14.57142857,4.857142857,1.62745098,1,0.637254902,7,12,1,1,0,0,0,0,1,1,0,0,0,0
894,서울특별시 광진구 자양동 더샵스타시티 100,"189,500", - ,56,100,"352,796",0,0,0,1,0,1,0,0,2007,294.25,221,4,1177,12.93406593,5.325791855,2.387425658,1,0.366185217,91,4,1,1,0,0,1,0,0,1,0,0,1,7
895,서울특별시 광진구 자양동 더샵스타시티 120,"201,000", - ,61,120,"352,796",0,0,0,1,0,1,0,0,2007,294.25,221,4,1177,12.93406593,5.325791855,2.387425658,1,0.366185217,91,4,1,1,0,0,1,0,0,1,0,0,1,7
896,서울특별시 광진구 자양동 더샵스타시티 130,"196,000",3.1,59,130,"352,796",2,0,0,1,0,1,0,0,2007,294.25,221,4,1177,12.93406593,5.325791855,2.387425658,1,0.366185217,91,4,1,1,0,0,1,0,0,1,0,0,1,7
897,서울특별시 광진구 자양동 더샵스타시티 140,"227,000", - ,47,140,"352,796",0,0,0,1,0,1,0,0,2007,294.25,221,4,1177,12.93406593,5.325791855,2.387425658,1,0.366185217,91,4,1,1,0,0,1,0,0,1,0,0,1,7
898,서울특별시 광진구 자양동 더샵스타시티 160,"260,000",-6.7,72,160,"352,796",1,0,0,1,0,1,0,0,2007,294.25,221,4,1177,12.93406593,5.325791855,2.387425658,1,0.366185217,91,4,1,1,0,0,1,0,0,1,0,0,1,7
1036,서울특별시 구로구 구로동 대림역대성스카이렉스 80,"75,500",7.3,76,80,"418,709",1,0,0,1,0,1,0,0,2006,80,24,2,160,22.85714286,6.666666667,1.40625,0.937777778,0.3,7,12,1,1,0,0,0,0,1,0,1,0,0,3
1054,서울특별시 구로구 구로동 성호메이플라워멤버스빌 30,"15,450",3.5,92,30,"418,709",2,0,0,1,0,1,0,0,2002,206,17,1,206,34.33333333,12.11764706,0.791262136,0.914110429,0.082524272,6,4,1,1,0,0,1,0,0,0,0,0,0,2
1055,서울특별시 구로구 구로동 성호메이플라워멤버스빌 40,"21,900", - ,94,40,"418,709",0,0,0,1,0,1,0,0,2002,206,17,1,206,34.33333333,12.11764706,0.791262136,0.914110429,0.082524272,6,4,1,1,0,0,1,0,0,0,0,0,0,2
1057,서울특별시 구로구 구로동 순영웰라이빌2차 60,"60,500", - ,63,60,"418,709",0,0,0,1,0,1,0,0,2005,166,18,1,166,23.71428571,9.222222222,1.168674699,0.969072165,0.138554217,7,12,0,1,0,0,1,0,0,0,0,0,0,3
1058,서울특별시 구로구 구로동 순영웰라이빌2차 70,"61,000", - ,66,70,"418,709",0,0,0,1,0,1,0,0,2005,166,18,1,166,23.71428571,9.222222222,1.168674699,0.969072165,0.138554217,7,12,0,1,0,0,1,0,0,0,0,0,0,3
1059,서울특별시 구로구 구로동 신구로자이 130,"118,000", - ,51,130,"418,709",0,0,0,1,0,1,0,0,2007,299,44,1,299,18.6875,6.795454545,1.658862876,0,0.301003344,16,12,1,1,0,0,1,0,0,1,0,1,1,6
1060,서울특별시 구로구 구로동 신구로자이 80,"96,500", - ,47,80,"418,709",0,0,0,1,0,1,0,0,2007,299,44,1,299,18.6875,6.795454545,1.658862876,0,0.301003344,16,12,1,1,0,0,1,0,0,1,0,1,1,6
1111,서울특별시 구로구 신도림동 SKVIEW 80,"126,500",11.6,54,80,"418,709",2,0,0,1,0,1,0,0,2006,101.3333333,49,3,304,15.2,6.204081633,1.269736842,0.888601036,0.240131579,20,12,1,1,0,0,0,0,1,0,0,0,1,5
1132,서울특별시 구로구 신도림동 디큐브시티 130,"162,500",-4.6,66,130,"418,709",1,0,0,1,0,1,0,0,2011,262,80,2,524,16.375,6.55,1.645038168,1,0.776717557,32,12,1,0,0,1,0,1,0,0,0,1,1,9
1133,서울특별시 구로구 신도림동 디큐브시티 60,"107,000",-10.3,55,60,"418,709",1,0,0,1,0,1,0,0,2011,262,80,2,524,16.375,6.55,1.645038168,1,0.776717557,32,12,1,0,0,1,0,1,0,0,0,1,1,9
1417,서울특별시 노원구 상계동 수락리버시티3단지 80,"77,250",0.6,57,80,"512,162",2,0,0,1,0,0,1,0,2009,63.27272727,58,11,696,38.66666667,12,1.073275862,0.855421687,0.153735632,18,12,1,0,0,1,0,1,0,0,0,0,0,5
1695,서울특별시 도봉구 방학동 이에스에이아파트1 120,"84,700", - ,75,120,"316,916",0,0,0,1,0,1,0,0,2003,59.2,33,5,296,29.6,8.96969697,1.72972973,1,0.864864865,10,12,1,1,0,0,0,0,1,0,0,0,1,3
1696,서울특별시 도봉구 방학동 이에스에이아파트1 130,"89,500", - ,71,130,"316,916",0,0,0,1,0,1,0,0,2003,59.2,33,5,296,29.6,8.96969697,1.72972973,1,0.864864865,10,12,1,1,0,0,0,0,1,0,0,0,1,3
1697,서울특별시 도봉구 방학동 이에스에이아파트1 80,"84,000", - ,51,80,"316,916",0,0,0,1,0,1,0,0,2003,59.2,33,5,296,29.6,8.96969697,1.72972973,1,0.864864865,10,12,1,1,0,0,0,0,1,0,0,0,1,3
1698,서울특별시 도봉구 방학동 이에스에이아파트2 80,"81,500", - ,48,80,"316,916",0,0,0,1,0,1,0,0,2003,56.25,25,4,225,32.14285714,9,1.631111111,1,0.422222222,7,12,1,1,0,0,0,0,1,0,0,0,0,1
1826,서울특별시 동대문구 답십리동 답십리한화 80,"90,500",0.6,55,80,"352,743",1,0,0,0,0,1,0,0,2001,146,22,1,146,20.85714286,6.636363636,1.150684932,1,0.219178082,7,12,1,1,0,0,0,0,1,0,0,1,0,3
1861,서울특별시 동대문구 용두동 동대문푸르지오시티 30,"44,225", - ,77,30,"352,743",0,0,0,0,1,1,0,0,2016,299,43,1,299,16.61111111,6.953488372,1.505016722,1,0.254180602,18,6,1,1,0,0,1,0,0,1,0,0,0,3
1896,서울특별시 동대문구 장안동 서희스타힐스 80,"66,700", - ,80,80,"352,743",0,0,0,1,0,1,0,0,2013,132,3,1,132,0,44,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,0
