,위도,경도
294,37.5424739,126.9467481
295,37.5486704,126.9445101
296,37.5772867,126.8931232
297,37.5543316,126.9376256
298,37.5772867,126.8931232
299,37.5642695,126.9231338
300,37.5207399,126.8662017
301,37.5248927,126.8679807
302,37.543135050000004,126.82939116626133
303,37.5217025,126.858091
304,37.5078795,126.8717101
305,37.5113215,126.8603794
306,37.5162194,126.8538401
307,37.5222249,126.8762875651175
308,37.5259049,126.8718078
309,37.5429087,126.88273224411338
310,37.5146044,126.8713452
311,37.5262943,126.8432497
312,37.50881,126.84189
313,37.5178506,126.8726772
314,37.52182,126.86288
315,37.5299036,126.8294992
316,37.5122285,126.8322729
317,37.5248927,126.8679807
318,37.5257497,126.8508336
319,37.5170115,126.8549376
320,37.5231607,126.862026
321,37.5395109,126.8312935
322,37.54353165,126.87462400066815
323,37.54153,126.87771
324,37.54022525,126.87684310416685
325,37.5070967,126.8609445
326,37.5121693,126.843483
327,37.53742445,126.87054426852717
328,37.5098415,126.8397489
329,37.5555863,126.83573906067042
330,37.570467,126.8491049
331,37.559803,126.8558032
332,37.55785415,126.82269249436692
333,37.5631773,126.82120679348188
334,37.551253450000004,126.83781126822313
335,37.5384708,126.8629164
336,37.5627175,126.8422659
337,37.5529062,126.8521492
338,37.5627175,126.8422659
339,37.5595576,126.8500736
340,37.5456766,126.8612538
341,37.5612711,126.84778739440121
342,37.55018155,126.83104762801558
343,37.5707907,126.8074712
344,37.5554981,126.853861
345,37.5702422,126.8119273
346,37.5624805,126.8102574
347,37.56833535,126.81746061690538
348,37.552610599999994,126.82388141500732
349,37.5379748,126.8555523
350,37.5389891,126.836858
351,37.5320683,126.8527961
352,37.559803,126.8558032
353,37.5548311,126.8720968
354,37.551736,126.8732382
355,37.559803,126.8558032
356,37.5490624,126.84626395744635
357,37.5270218,126.84018
358,37.5765263,126.8181642
359,37.5761858,126.8127048
360,37.570467,126.8491049
361,37.5448544,126.84522
362,37.5416391,126.8470009
363,37.5622305,126.8511048
364,37.4823119,126.851997
365,37.4905728,126.8582919
366,37.4872902,126.851881
367,37.5060401,126.8605026
368,37.4969695,126.8649785
369,37.50323,126.86007
370,37.48409,126.89027
371,37.4966514,126.8852121
372,37.492846549999996,126.8729843933958
373,37.5063672,126.8590896
374,37.4943803,126.8922737
375,37.5023807,126.8459904
376,37.5055354,126.8900335
377,37.5033713,126.8489021
378,37.500023,126.8896603
379,37.5119611,126.8825719
380,37.511335,126.8850557
381,37.4887813,126.8930896
382,37.4851127,126.88372347417516
383,37.4902722,126.8391343
384,37.4969439,126.8425279
385,37.4899836,126.8267866
386,37.4932344,126.823808
387,37.4819141,126.8373532
388,37.48423025,126.84167044560307
389,37.486476,126.8236499
390,37.451995749999995,126.91668817768858
391,37.477837,126.89645293305142
392,37.45812915,126.89626538834955
393,37.4477045,126.91643133069735
394,37.44164895,126.9081332230509
395,37.4545306,126.91249652629432
396,37.465244549999994,126.90003210527925
397,37.46711620000001,126.89099935789766
398,37.4665029,126.90869518692305
399,37.44700565,126.89931514284308
400,37.4745551,126.89929801156285
401,37.44702175,126.9050096785992
402,37.4549007,126.90484686120419
403,37.459405700000005,126.90878582632683
404,37.4566582,126.8875494
405,37.475548,126.90947130026491
406,37.47137015,126.90846365046086
407,37.4516797,126.9111274
408,37.5384567,126.8968893
409,37.5340859,126.9019328
410,37.5186682,126.8898347
411,37.4989033,126.9065195
412,37.4925516,126.900139
413,37.5012818,126.9170467
414,37.5014926,126.9066794
415,37.507042,126.9065286
416,37.4984421,126.9001176
417,37.518591,126.8993316
418,37.5312654,126.8923296
419,37.4908886,126.9050196
420,37.5001936,126.8968594
421,37.5050262,126.9222382
422,37.5270472,126.9065736
423,37.5150237,126.904264
424,37.518591,126.8993316
425,37.5106039,126.9173026
426,37.5242874,126.8946201
427,37.5059003,126.9110557
428,37.519477300000005,126.92281652941327
429,37.5060766,126.9521255
430,37.482279,126.9800642
431,37.4909645,126.9713529
432,37.504143,126.9392147
433,37.5003177,126.9240454
434,37.4918913,126.9766919
435,37.4890252,126.9118013
436,37.4958516,126.9166439
437,37.5116496,126.954222
438,37.4879056,126.9784571
439,37.5006603,126.9367439
440,37.4949566,126.9520593
441,37.51040245,126.9265609025899
442,37.4859191,126.9699382
443,37.504143,126.9392147
444,37.5115687,126.9482296
445,37.5070143,126.933918
446,37.504266,126.9607704
447,37.4854348,126.9681859
448,37.5133627,126.9567971
449,37.504266,126.9607704
450,37.4805626,126.94326186387212
451,37.48938685,126.9474546202162
452,37.4694693,126.9168375890237
453,37.4732169,126.9189225
454,37.4621003,126.91777224560872
455,37.485149,126.9212822
456,37.4899529,126.9293134
457,37.4777118,126.9153506
458,37.4822054,126.9575719
459,37.4922089,126.9451788
460,37.4749954,126.9751624
461,37.4680058,126.9402045
462,37.47732345,126.9274477128574
463,37.485093,126.9493046
464,37.4776055,126.9338003
465,37.4624,126.93193
466,37.481019149999995,126.95619241062934
467,37.4668433,126.9273776068564
468,37.4860245,126.9430422
469,37.476625999999996,126.95993953475607
470,37.4837353,126.9093755
471,37.4753839,126.9518159
472,37.504275,126.9944798
473,37.5000071,127.0141109
474,37.4710387,127.04185192957318
475,37.5097207,127.0050633
476,37.506199,127.004316
477,37.4866884,126.9878076
478,37.4870704,126.9987325
479,37.4758645,126.9895838
480,37.4984328,126.9870608
481,37.5024113,127.0141639
482,37.491163799999995,127.02598734639096
483,37.4861355,127.0226379
484,37.49924875,127.02409430854817
485,37.5147005,127.0105924
486,37.4804179,127.0105683
487,37.4739906,127.0332368
488,37.4551562,127.0595316
489,37.46486555,127.02381580059144
490,37.4569859,127.01938502870232
