,위도,경도
328,37.4864592,127.0360848
329,37.48873825,127.07823326952655
330,37.5026938,127.0488556
331,37.5285272,127.0443402
332,37.50523845,127.06199826430958
333,37.5002912,127.1187956
334,37.4913175,127.1241274
335,37.4887554,127.145968
336,37.5010837,127.1413376
337,37.4796859,127.1268976
338,37.5075523,127.121383
339,37.5148283,127.1142629
340,37.5086602,127.0974658
341,37.5117035,127.1279505
342,37.4971396,127.1386359
343,37.5224915,127.1306037
344,37.50061,127.1225448
345,37.5078151,127.1318179
346,37.4775523,127.13980824840388
347,37.5113315,127.1414849
348,37.51585765,127.07846436865404
349,37.5068569,127.0746595
350,37.5255478,127.1176179
351,37.5069734,127.128728
352,37.5117035,127.1279505
353,37.5113315,127.1414849
354,37.50071,127.1121887
355,37.5112475,127.1019477
356,37.5160629,127.0983283
357,37.50883585,127.0723847957489
358,37.5252303,127.1068111
359,37.5249149,127.1112308
360,37.4981861,127.1020551
361,37.5702711,127.178378
362,37.5537796,127.1725251
363,37.5555065,127.1378719
364,37.5584863,127.1613719
365,37.5228483,127.1312308
366,37.5336607,127.1407533
367,37.5285093,127.146105
368,37.5563074,127.1488895
369,37.5561611,127.1510738
370,37.5481094,127.170782
371,37.5283133,127.1286587
372,37.5500883,127.1466717
373,37.5418634,127.1481606
374,37.556801,127.1668589
375,37.540447,127.1505459
376,37.54856,127.13117
377,37.5264685,127.1451768
378,37.5388677,127.1526455
