,위도,경도
381,37.5486704,126.9445101
382,37.5772867,126.8931232
383,37.5543316,126.9376256
384,37.5772867,126.8931232
385,37.56751755,126.90805954999999
386,37.5443637,126.9367974
387,37.565355749999995,126.90904079999999
388,37.581096,126.8789712
389,37.5498324,126.9469672
390,37.5477993,126.9162091
391,37.5642695,126.9231338
392,37.5133314,126.86769
393,37.5127344,126.8400337
394,37.5387459,126.8254855
395,37.5209243,126.8418441
396,37.522244549999996,126.86826889692377
397,37.548873650000004,126.86773022677326
398,37.5220956,126.87748721913428
399,37.5465903,126.86492369685472
400,37.5249968,126.8396209
401,37.5250972,126.8602786
402,37.5259049,126.8718078
403,37.5207399,126.8662017
404,37.519389,126.8691461
405,37.5217025,126.858091
406,37.543135050000004,126.82939116626133
407,37.5217025,126.858091
408,37.5078795,126.8717101
409,37.5146044,126.8713452
410,37.50881,126.84189
411,37.5299036,126.8294992
412,37.5122285,126.8322729
413,37.5093662,126.837134
414,37.5257497,126.8508336
415,37.5231607,126.862026
416,37.54353165,126.87462400066815
417,37.54153,126.87771
418,37.54022525,126.87684310416685
419,37.5121693,126.843483
420,37.5167809,126.856966
421,37.5259049,126.8718078
422,37.540294450000005,126.88009456467725
423,37.54638345,126.87021440000001
424,37.50881,126.84189
425,37.519389,126.8691461
426,37.5093139,126.8673772
427,37.532748999999995,126.87784083171641
428,37.5259049,126.8718078
429,37.5424538,126.8815961
430,37.55493,126.85463
431,37.5656569,126.809548
432,37.5717925,126.822699
433,37.5366403,126.8564431
434,37.570467,126.8491049
435,37.5350238,126.8612013
436,37.5502717,126.8491135
437,37.560955,126.8485363
438,37.560955,126.8485363
439,37.5707907,126.8074712
440,37.5581485,126.8098325
441,37.5743425,126.8129068
442,37.5613245,126.8445763
443,37.570467,126.8491049
444,37.559803,126.8558032
445,37.55785415,126.82269249436692
446,37.5631773,126.82120679348188
447,37.5702422,126.8119273
448,37.551253450000004,126.83781126822313
449,37.5627175,126.8422659
450,37.5456766,126.8612538
451,37.5615819,126.8206955
452,37.5624805,126.8102574
453,37.55237385,126.82302394664086
454,37.5548311,126.8720968
455,37.5270218,126.84018
456,37.5765263,126.8181642
457,37.570467,126.8491049
458,37.5416391,126.8470009
459,37.5398184,126.8432784
460,37.570467,126.8491049
461,37.5335722,126.8470334
462,37.5787382,126.8127989
463,37.55003405,126.83687711268428
464,37.5537114,126.8292337
465,37.5742915,126.8139743
466,37.570467,126.8491049
467,37.5346836,126.8556101
468,37.5449945,126.8371541
469,37.570467,126.8491049
470,37.54208065,126.83248415
471,37.5449945,126.8371541
472,37.5314324,126.8527988
473,37.564369,126.8553806
474,37.565385,126.8538288
475,37.5702422,126.8119273
476,37.570467,126.8491049
477,37.56251,126.84331
478,37.5480879,126.8325842162966
479,37.55493,126.85463
480,37.49126,126.8577286
481,37.4864376,126.8896261
482,37.5063672,126.8590896
483,37.511335,126.8850557
484,37.4899836,126.8267866
485,37.4933682,126.8587371
486,37.49126,126.8577286
487,37.4918755,126.8760577
488,37.5078863,126.8788311
489,37.4895268,126.8915208
490,37.4905728,126.8582919
491,37.50323,126.86007
492,37.48409,126.89027
493,37.492846549999996,126.8729843933958
494,37.4875363,126.8818564
495,37.5023807,126.8459904
496,37.5055354,126.8900335
497,37.5033713,126.8489021
498,37.511335,126.8850557
499,37.4887813,126.8930896
500,37.4902722,126.8391343
501,37.4819141,126.8373532
502,37.4876137,126.8385987
503,37.4766383,126.8246639
504,37.4920495,126.894173
505,37.4889978,126.8777465
506,37.4959862,126.8172158
507,37.5013683,126.8785054
508,37.487144,126.8327589
509,37.5063672,126.8590896
510,37.4778173,126.8999296
511,37.451995749999995,126.91668817768858
512,37.4788817,126.9003473
513,37.4534692,126.9137543625697
514,37.445972,126.90655661228149
515,37.45812915,126.89626538834955
516,37.465244549999994,126.90003210527925
517,37.46711620000001,126.89099935789766
518,37.4665029,126.90869518692305
519,37.44702175,126.9050096785992
520,37.47137015,126.90846365046086
521,37.4516797,126.9111274
522,37.471341,126.8972173
523,37.45382155,126.9195673
524,37.4489797,126.91984264932617
525,37.4497628,126.9033999
526,37.4844953,126.8823999
527,37.4566582,126.8875494
528,37.4989033,126.9065195
529,37.510319,126.9031206
530,37.5071448,126.9122648
531,37.5084486,126.9082695
532,37.525731,126.8936664
533,37.5059003,126.9110557
534,37.5186682,126.8898347
535,37.4925516,126.900139
536,37.5012818,126.9170467
537,37.4984421,126.9001176
538,37.5270472,126.9065736
539,37.5150237,126.904264
540,37.5242874,126.8946201
541,37.5059003,126.9110557
542,37.519477300000005,126.92281652941327
543,37.5039116,126.9013798
544,37.504172,126.9213488
545,37.5192018,126.937434
546,37.5093316,126.9050085
547,37.5065558,126.9116327
548,37.513058,126.9159772
549,37.5225207,126.9382681
