,위도,경도
196,37.54797035,126.83152942099666
197,37.549159,126.83290896031897
198,37.4969695,126.8649785
199,37.5084516,126.8510089
200,37.500023,126.8896603
201,37.493953950000005,126.87394322041683
202,37.5026693,126.8746664
203,37.4909355,126.8384147
204,37.4876137,126.8385987
205,37.5005812,126.8315423
206,37.4995927,126.8279302
207,37.5131828,126.8850058
208,37.4995927,126.8279302
209,37.4995927,126.8279302
210,37.4932344,126.823808
211,37.487907,126.82301712701617
212,37.445972,126.90655661228149
213,37.444960800000004,126.90569050053462
214,37.476248600000005,126.91084052970379
215,37.451995749999995,126.91668817768858
216,37.451995749999995,126.91668817768858
217,37.44922455,126.89917424294887
218,37.5224531,126.8842074
219,37.503775,126.9054776
220,37.5186682,126.8898347
221,37.5248101,126.9352732
222,37.5235748,126.9332478
